"V1","V2","V3","V4"
0,-0.0800951173743923,-0.164739530105622,-0.45115830352363
0,-0.263107724568007,-0.341938670046298,-0.47316224817806
1.11022302462516e-16,-0.12256973863853,-0.0992436817028904,-0.493904331808171
-2.22044604925031e-16,-0.130523531971019,-0.570200205943366,-0.41379303522208
1.11022302462516e-16,-0.560114071923262,-0.215565599929793,-0.493548616213246
1.11022302462516e-16,-0.203654505514292,-0.844893475991331,-0.361565264791194
0,-0.159613276511277,0.10705211084102,-0.48245794924745
0,-0.24528331287665,0.181726393928189,-0.539074059670398
2.22044604925031e-16,-0.739064709112312,-0.206009327436516,-0.636421280650382
0,-0.155779569359132,-0.550770191029705,-0.724135270440713
1.11022302462516e-16,-0.0986149797048915,-0.166815321708367,-0.596726606489564
1.11022302462516e-16,-0.125784464108041,-0.584530999813243,-0.633599457876106
1.11022302462516e-16,-0.117358582320411,0.030770463747843,-0.904107350059665
1.11022302462516e-16,-0.098238227969233,-0.00523745620530203,-0.450381118673622
2.22044604925031e-16,-0.118357267994876,-0.401084292895563,-0.521721257670215
0,-0.41046912769812,0.0805501406172232,-0.531027633304243
0,-0.575205662154012,-0.659313013242198,-0.462960774270965
0,-0.409005291248571,-0.229103187621394,-0.399353782594291
0,-0.220585568571881,-0.455299214027861,-0.530989048622715
2.22044604925031e-16,-0.553467719583398,-0.659992216646118,-0.448522746806745
2.22044604925031e-16,-0.163906182245286,0.134254918489402,-0.549359566337698
2.22044604925031e-16,-1.08961759509641,-0.681951714109932,-0.598949922463195
0,-0.0771649865954263,-0.555736067238667,-0.386796059189359
2.22044604925031e-16,-0.144712995388285,-0.608500502673799,-0.739359942223969
2.22044604925031e-16,-0.713016896821111,-0.66615756076326,-0.806176594611762
0,-0.91431737817144,0.414816625757963,-0.472216919108602
0,-0.113625429577252,-0.425315695035845,-0.493702995281347
4.44089209850063e-16,-0.18032054402222,0.127417059636822,-0.485465343806747
2.22044604925031e-16,-0.305696815278823,-0.307071502044371,-0.72994439366196
2.22044604925031e-16,-0.0707728992609538,-0.483105949118673,-0.585282521585718
0,-0.189547936611492,-0.306472316210236,-0.53067250107883
2.22044604925031e-16,-0.573609664480283,-0.199050544433662,-0.430611550239284
2.22044604925031e-16,-0.0828790885520125,0.120925479282519,-0.725627308792494
0,-0.0953724561753635,-0.435088409005205,-0.56403650957811
0,-0.0910392228707618,0.113396858435505,-0.565258728214148
1.11022302462516e-16,-0.737885045773283,-0.201938194866287,-0.815881242726117
1.11022302462516e-16,-0.156085955559068,-0.0150945648692906,-0.506776541548727
0,-0.151448406623817,0.134089566298582,-0.482008616043193
2.22044604925031e-16,-0.137521502523525,-0.696326991864841,-0.738771508281042
0,-0.2331508369719,-0.221266853484081,-0.497064276197871
0,-1.22497053268605,0.569168637684133,-0.420569214138203
2.22044604925031e-16,-0.871578054105334,-0.610724048666556,-0.888660105315596
2.22044604925031e-16,-0.286366087313444,-0.0395938821117992,-0.473173053570899
2.22044604925031e-16,-0.0889334729259744,-0.182290068619969,-0.53262831699668
0,-0.370176942497878,-0.718084521131931,-0.541897241633569
2.22044604925031e-16,-0.480597967912901,-0.490504751559173,-0.448247719825483
2.22044604925031e-16,-0.890875551895134,0.223903521832961,-0.878744779558015
0,-0.194402545385003,-0.0701484792226323,-0.506142642098668
0,-0.386129803622614,0.118256884206374,-0.702759913021848
0,-0.239114417145363,0.0823170437543811,-0.533650537423952
2.22044604925031e-16,-0.0774305993100336,-0.225768770595851,-0.444486535369808
0,-0.199117614117011,-0.0700250321959421,-0.796937892144219
0,-0.0746987737503803,-0.662235897700574,-0.632179444128943
2.22044604925031e-16,-0.0680463392712567,-0.781257238524944,-0.344885789460449
2.22044604925031e-16,-0.486729597780796,-0.988448784532945,-0.849309527476435
2.22044604925031e-16,-0.395140940756803,-0.282377941822911,-0.753409354895896
1.11022302462516e-16,-0.119180327959658,-0.583317982395679,-0.558254216986588
1.11022302462516e-16,-0.0903842842390142,-0.00552022871749436,-0.501909843095962
2.22044604925031e-16,-0.0789992012330416,-0.169434706495147,-0.524965002662649
0,-1.40192251681689,-1.03503323353423,-0.8126193453497
2.22044604925031e-16,-0.103998194289548,-0.357251954189406,-0.407657299630657
2.22044604925031e-16,-0.342734388988153,0.162226028683369,-0.536801747206055
1.11022302462516e-16,-0.51950338646327,-0.745976789577294,-0.866326893210788
0,-0.288039068194857,-0.574711609389956,-0.644518442269263
2.22044604925031e-16,-0.74501487222678,-0.549842987495307,-0.604023983805738
2.22044604925031e-16,-1.06548490587543,-0.614432824506391,-0.574254922560972
4.44089209850063e-16,-0.146486007019848,0.0874253626597549,-0.553819105930953
8.88178419700125e-16,-0.749107634739552,-0.556092982629568,-0.695180489595847
0,-1.63218864489126,-0.913349846239301,-0.435555300880853
0,-0.173826954751561,-0.557895209198805,-0.593291177294209
2.22044604925031e-16,-0.546205334864422,0.0450546627819199,-0.474546768262979
1.11022302462516e-16,-0.129055394576296,-0.228676534445162,-1.02196144491016
4.44089209850063e-16,-0.146772446759954,0.0728313592419799,-0.603198986704121
0,-0.453414267027274,-0.615515675566469,-0.567396361440277
0,-0.512319981838147,-0.214704252101215,-0.489972973228309
0,-1.08490084475221,0.216695121062036,-0.555849922463801
2.22044604925031e-16,-0.297041998502764,-0.0683611344169188,-0.565769252547016
1.11022302462516e-16,-0.0980235457953481,-1.14755397512327,-0.244402564229699
0,-0.158471962095376,-0.171001473454285,-0.442762226916813
1.11022302462516e-16,-0.314051776304498,-0.443980219756574,-0.526236897089245
0,-0.0700733121617498,-0.93078378219796,-0.637026248772513
0,-0.191968368524765,-0.563833047366328,-0.403712413654232
0,-0.254842675135649,-1.1486832621945,-0.2167351489118
0,-0.184354386737811,-0.638618773030471,-0.664611183338244
0,-0.116910202230447,0.187124120921529,-0.462029900296417
0,-0.074266922591536,-0.228858186707882,-0.513820916946221
2.22044604925031e-16,-0.0925844988910588,-0.69388332171282,-0.348791238586085
0,-0.777835908776881,-0.212963801233341,-0.514456264027667
1.11022302462516e-16,-0.144846568771438,0.0719320578374173,-0.499281782518739
1.11022302462516e-16,-0.27757473844403,0.278613146533602,-0.521159943395008
0,-0.547440055420096,-0.266332911465436,-0.563507515051236
0,-0.156449422203998,0.15045670915755,-0.652318641800906
0,-0.50456944606502,0.280724066656024,-0.763230077826053
0,-0.130292723739307,-0.24697060531131,-0.762871729257458
0,-0.34230637550248,-0.583164183751434,-0.634437795719028
0,-0.141423303019874,-0.536126085527486,-0.381951855987137
2.22044604925031e-16,-0.0779960344451297,-0.289637408704085,-0.555562945619815
0,-0.0696716555470824,0.204615440923206,-0.531177555049645
0,-0.85365400264836,-0.279999320329635,-0.866479932930904
2.22044604925031e-16,-0.0682828424701196,-0.405214648392875,-0.420183871231487
2.22044604925031e-16,-0.19070616497673,-0.0864323753681178,-0.759984135977391
2.22044604925031e-16,-1.28608471708368,-0.144517636169275,-0.946649755551048
0,-0.338856662697502,0.0969747931530304,-0.509126585133069
0,-0.727134052797653,-0.594325180979187,-0.668631735940789
0,-0.147556167877439,0.027985531821015,-0.5128855156171
0,-0.101386908380095,0.135020123805425,-0.711106645707503
1.11022302462516e-16,-0.266834383518812,0.242785192378694,-0.55199573492529
0,-0.0902756216453162,-0.0451397077317823,-0.566971547974408
2.22044604925031e-16,-0.296097696783185,0.0985402164497248,-0.867598346798859
1.11022302462516e-16,-0.534569918244384,-0.0930430437471188,-0.715122496592287
0,-0.114961069601664,-0.272507114128076,-0.451059386821015
2.22044604925031e-16,-0.164619793407498,-0.553522518097004,-0.562562043211386
1.11022302462516e-16,-0.65488195518569,-0.608062414501048,-0.761164889153863
1.11022302462516e-16,-0.0848960854751922,0.196494085818315,-0.463075540055294
2.22044604925031e-16,-0.713289846290728,0.348728830454982,-0.432172174726174
0,-1.00581174416862,0.428382468151167,-0.500878933592984
1.11022302462516e-16,-2.34033090086182,2.6578765330221,-0.345018485525366
0,-0.077340606240535,0.15275676474768,-0.482425799942231
0,-0.0611251657793616,-0.320156891215601,-0.428023194967522
2.22044604925031e-16,-0.233290103200097,-0.582547483524488,-0.436604800961292
0,-1.57149325925296,-0.304581799256772,-0.560846910590654
0,-0.170456556336065,-0.232434407567935,-0.503231411476767
0,-0.36619825881485,0.290750248966144,-0.475018414134261
2.22044604925031e-16,-0.365722893370668,-0.133675721191436,-0.480646798873871
2.22044604925031e-16,-0.255596215522798,-0.493260705030752,-0.976462856368763
0,-0.266549696751203,-0.202556458796046,-0.539721493982847
0,-0.145328237513501,0.179908613637643,-0.656559124318613
0,-0.411962180936412,-0.301263871038051,-0.455753567721237
0,-0.423809650627037,0.0403775441484168,-0.548987541556377
2.22044604925031e-16,-0.154200182029714,-0.0100096444633037,-0.506311679486238
0,-0.12636793179407,-0.234152327403673,-0.586917227898718
2.22044604925031e-16,-0.306859174386535,-0.57340840287683,-0.444902606630874
2.22044604925031e-16,-0.207630460836746,0.0639861279883608,-0.444814719836692
0,-0.152375263697268,-0.188181871597486,-0.66441161782669
0,-0.359501033214859,-0.626328493704827,-0.765202294216876
2.22044604925031e-16,-0.103464981102502,-0.152091617192948,-0.53515078057513
2.22044604925031e-16,-0.107723768511075,-0.511559880648031,-0.395108618862887
0,-0.284450631835882,-1.02015205696181,-0.66957846610053
0,-0.0963929880891188,0.177765714182242,-0.643572814169487
2.22044604925031e-16,-0.285604139641935,0.332594893047654,-0.817416407391102
2.22044604925031e-16,-0.882738817916876,-0.231796607718081,-0.510908711098158
0,-0.16163205697727,-0.433040392546326,-0.526629250271638
0,-0.725522147838463,0.376110174261638,-0.927955316520823
1.11022302462516e-16,-0.53493048420746,-0.447831683404555,-0.405184796552309
2.22044604925031e-16,-0.100605648059316,-0.464240426310494,-0.530685147119707
4.44089209850063e-16,-0.105650915357275,-0.0782718898480624,-0.735438304573279
1.11022302462516e-16,-0.247144488563664,-0.0636872257413397,-0.689547830297974
1.11022302462516e-16,-0.257010625993968,0.14913954021935,-0.520674717616302
2.22044604925031e-16,-0.373979127274686,-0.895056226753131,-0.372549169512769
0,-0.0800344614155308,0.240099122725867,-0.470613604404818
0,-0.583674994625107,-0.517654534825815,-0.799982954384951
1.11022302462516e-16,-0.71872910691677,-0.0529597174843233,-0.51048244956082
0,-0.815250500329709,-0.125729266438282,-0.494968414504702
0,-0.686945534715063,-0.300655637193284,-0.506330681754203
2.22044604925031e-16,-0.634167410014027,-0.666410067184361,-0.582432687130694
2.22044604925031e-16,-0.63419744906863,0.259263118275468,-0.463592772840882
1.11022302462516e-16,-0.9346582221619,-0.45087051949881,-0.629593508862843
0,-0.64936480481327,-0.234101653693501,-0.392766548316255
1.11022302462516e-16,-0.106636192964441,-0.215591208441951,-0.502008501330136
0,-0.494196928015767,-0.603100002628757,-0.777389932828812
1.11022302462516e-16,-0.133830473342123,0.0174639606405648,-0.530241571523193
0,-0.40342307474316,-0.477166855041446,-0.549145195344404
1.11022302462516e-16,-0.158025043770706,-0.39650947341654,-0.531543672366102
0,-0.062910490258007,0.16882922010202,-0.488551866023064
2.22044604925031e-16,-0.107784035834276,-0.272168547544633,-0.426305812576519
2.22044604925031e-16,-1.13739108685253,-0.667382513185089,-0.773220837184174
0,-0.0881640664780263,0.107967712023884,-0.48636475468406
0,-0.139277831708539,-0.332760354382317,-0.420216647402599
1.11022302462516e-16,-0.213731726517521,-0.232631309332277,-0.63200074298848
0,-2.20167540876788,-1.35127816111348,-0.7749499371182
2.22044604925031e-16,-0.770358754854982,-0.396320437787447,-0.468131865432523
0,-0.0867613906592811,0.173942869600575,-0.476181155787744
4.44089209850063e-16,-0.20853830356611,-0.0370622850098319,-0.661235951102606
0,-0.146354381751124,0.0911974267973108,-0.555506617207712
1.11022302462516e-16,-1.10251353802139,0.158420015875743,-0.503585026245716
0,-0.061387944263695,-0.835824336130323,-0.641220753228425
0,-0.0928552433974588,-0.227283135704884,-0.753073233234985
0,-0.367337834674011,-0.416988374202218,-0.438587732433409
1.11022302462516e-16,-0.130603965293598,-0.445843170181847,-0.683849183895661
2.22044604925031e-16,-0.115232131248016,0.0167933133112983,-0.516261066253845
2.22044604925031e-16,-0.0831388819749082,-0.0208253971685954,-0.471819806409882
0,-0.996872105019203,-0.462469696273775,-0.614395001235373
0,-0.804559396487465,-0.632983008389218,-0.686132351178357
2.22044604925031e-16,-0.897133134009584,-0.0579598376047583,-1.04505800662512
1.11022302462516e-16,-0.0810251745354141,-0.867952087357328,-0.629650799105659
0,-0.126672106184071,0.190883117808268,-0.497795466802284
0,-0.497592281961622,0.2621477144507,-0.561565402142695
2.22044604925031e-16,-0.117691507577225,-0.473759690978799,-0.540666300020356
2.22044604925031e-16,-0.257419864351387,-1.23442003417215,-0.16077023100934
2.22044604925031e-16,-0.205370789476434,-0.736683905683337,-0.391449900604167
1.11022302462516e-16,-0.0877506265118545,0.128552657616971,-0.474888468753027
0,-0.137640800320801,-0.401031323084829,-0.398132303460082
0,-0.734330660239045,-0.787622912163066,-0.448725736232622
0,-0.350598825038758,-0.264312715087468,-0.528998819829302
2.22044604925031e-16,-0.0693129148361802,-0.449566391855113,-0.52798628890466
4.44089209850063e-16,-0.101446365491648,0.130705458204898,-0.456165327417021
1.11022302462516e-16,-0.659395989214338,0.406072105438762,-0.513393934291612
1.11022302462516e-16,-0.271095623394761,0.0814429584864005,-1.02588009139009
2.22044604925031e-16,-0.552326467623691,-0.730647261202297,-0.414106342088499
0,-0.272527581603225,-0.069637736823794,-0.478058434848667
2.22044604925031e-16,-0.513675766740892,-0.693328034669257,-0.613003145587762
2.22044604925031e-16,-0.314469930040267,-0.423009490656856,-0.399695917672359
0,-0.0728946434126698,0.125236944010895,-0.586354526732247
0,-0.124502737707916,0.0549748429628238,-0.447425633193652
0,-0.0942163981603081,-0.133479558191968,-0.542446563665273
0,-0.0933702585364478,-0.307963494862183,-0.56794069836797
0,-0.254927448051574,-0.63175649986561,-0.781244313027924
0,-0.110491357024161,-0.289445565162771,-0.589634009427986
2.22044604925031e-16,-0.557329064621146,-0.91567365906081,-0.709384367682498
0,-0.396385900945537,-0.210166413555085,-0.547670654587102
1.11022302462516e-16,-0.0877209551819456,-0.306825107960732,-0.654351297604465
2.22044604925031e-16,-0.237130702045063,-0.199584545523243,-0.620711232291334
0,-0.338951296209754,-0.857138142232376,-0.634163189542881
0,-0.0817056697879235,-0.137330541403638,-0.508821313380411
2.22044604925031e-16,-0.0954452709630987,-0.214462583058368,-0.8573967898721
2.22044604925031e-16,-0.462289143590042,0.105028030987783,-0.988962325075422
2.22044604925031e-16,-0.0985577572062893,-0.433988936850205,-0.537130254489038
2.22044604925031e-16,-0.082958398393147,-0.115298208111631,-0.488899099334387
0,-0.134389163101507,-0.575723849199182,-0.559504135161365
0,-0.192716443114626,-0.313092366425622,-0.546893679068682
0,-0.196162182368256,-0.289492543926912,-0.515256544426477
2.22044604925031e-16,-0.347640888327357,-0.390030952506546,-0.518607771767065
0,-0.891827800676451,-0.278640045351255,-0.648583008532554
0,-0.123089541000695,-0.605234700615215,-0.965038467297594
2.22044604925031e-16,-0.73241964865397,0.046414545668999,-0.506349017931255
0,-0.160674605887786,0.235923039241101,-0.462716474312312
0,-0.17609882740122,-0.705787817978283,-1.10803313816824
2.22044604925031e-16,-0.685199217027742,0.158885530631201,-0.605824451252533
0,-0.23097811791573,-0.0562360584153219,-0.467937487229554
2.22044604925031e-16,-0.316400080357437,-0.181794421225255,-0.626096595237272
4.44089209850063e-16,-0.217099256812575,-0.600213224720768,-0.392767056118236
0,-0.121936216838888,-0.163677574461617,-0.603407071508913
0,-0.377116573751819,-0.407922426655538,-0.515490234189221
2.22044604925031e-16,-0.7273419199315,-0.62891674042303,-0.66711657038695
1.11022302462516e-16,-1.33396453509426,-0.3457019288515,-0.306568644203975
1.11022302462516e-16,-0.101442537742075,-0.345034397659308,-0.421355180826714
2.22044604925031e-16,-0.286494881306145,-0.192561272744299,-0.529515402505972
0,-0.32754837346167,0.00611436794979614,-0.484298563044352
0,-0.0897011933474869,0.015216043051519,-0.479141785543738
1.11022302462516e-16,-0.211892024600684,-0.138332413526162,-0.587201718671003
0,-0.310897894036349,-0.330718126494754,-0.434721867613097
0,-0.147143326957006,-0.353781691115719,-0.521747267090054
0,-0.333548595098255,-0.155083181178189,-0.518024547346292
2.22044604925031e-16,-0.396162864853392,0.0706370724465134,-0.616987361606405
0,-0.262058019810261,-0.979303401101531,-0.716480949764229
0,-0.789231091023781,-0.556075691845855,-0.59617944784754
0,-1.39220178510914,-0.331279161807642,-0.590337852872632
0,-0.622845215885002,-0.456212320682454,-0.373292434145505
1.11022302462516e-16,-0.0864711565548881,-0.163286577783806,-0.642202559630537
0,-0.161559822811998,-0.547655992253939,-0.469210218869877
2.22044604925031e-16,-0.101972103751523,-0.553576819695609,-0.409266526113848
1.11022302462516e-16,-1.10737946478187,0.0811129394382277,-0.405661637653059
2.22044604925031e-16,-0.382689566075523,0.063943691431793,-0.825625108072998
4.44089209850063e-16,-0.118867840959944,-0.328413875030226,-0.621553461251549
1.11022302462516e-16,-0.0875888136690488,-1.05338194568597,-0.794874384507943
0,-0.123032320412108,0.133193160848756,-0.547718994454867
0,-1.84506285298538,-0.284286809348639,-0.832432318413332
0,-0.0939968904257154,0.0264739550837044,-0.597100979565611
2.22044604925031e-16,-0.082098569028461,-0.357314773237714,-0.51780888414758
2.22044604925031e-16,-0.0758818276779768,-0.106220317153065,-0.576328834529155
2.22044604925031e-16,-0.23858990688446,-0.407956968420605,-1.09334568743923
2.22044604925031e-16,-0.101340586164797,-0.791675965297436,-0.882701284524289
0,-0.0934639381999633,-1.16673753853543,-0.733985272225361
0,-0.0712696754541289,-0.681875905940545,-0.674009871309897
2.22044604925031e-16,-0.10088948057959,-0.901453374226828,-1.18897983786549
0,-0.297050586825663,-0.7809492586334,-1.06873686031199
2.22044604925031e-16,-0.298741753222199,-0.4238328834759,-0.386797087609242
2.22044604925031e-16,-0.185821675433871,-0.425991026026507,-0.579150051562641
1.11022302462516e-16,-0.401203314116416,-0.0237381738702657,-0.546155906130699
1.11022302462516e-16,-0.379636337842633,-0.00461341202646248,-0.641980169852448
0,-0.142535285701804,0.070488335620012,-0.657491969465991
1.11022302462516e-16,-0.198348895165698,-0.465385005642031,-0.423237591411915
0,-0.0823387834011775,-0.107308515170172,-0.451222740591964
2.22044604925031e-16,-0.102680627075026,-0.436190116333115,-0.423497791754719
0,-0.125915531274343,-0.491407525077233,-0.388979712043714
0,-0.723427091304961,-0.826559574737302,-0.241671998722014
2.22044604925031e-16,-2.85552136151764,-1.43404752588162,-0.552741400234666
0,-0.28642127348972,-0.120334924890765,-0.49950609071633
2.22044604925031e-16,-0.104089322567501,0.194455532458742,-0.52204270528111
0,-0.345682177615153,-0.413458660967221,-0.39031152680654
1.11022302462516e-16,-0.0798885278714732,-0.114883428342814,-0.699634838433987
2.22044604925031e-16,-0.22474754953445,-0.890214773559284,-0.445573650338958
0,-0.36313509433108,0.292582191690237,-0.489613049841128
