"V1","V2","V3","V4"
0.725352212877545,0.640507479176167,0.900651390138876,0.0685035178261
0.397067283751709,0.643834679136676,0.640866504326685,0.904954655445779
0.454746263306763,0.00141283417523138,0.468374542821711,0.225018263567661
0.751643103993627,0.683342031449457,0.717799253567759,0.655099677964656
0.920221559964907,0.658755791619846,0.611946358821746,0.206662562982711
0.522032668995596,0.00754518620015397,0.620726604896041,0.751135031269794
0.897084372330422,0.637852516870358,0.359051803489201,0.108951760613029
0.537629080269005,0.7566376269477,0.507182662222524,0.0544084586532197
0.583688781076782,0.874604529907002,0.299488160243687,0.0168224386708322
0.706335775025666,0.0712587655908234,0.906010382394408,0.772554586666858
0.00697172967167956,0.726208825938456,0.734346166821598,0.952364258270168
0.357129381222908,0.516317144167863,0.0722177344668133,0.505359439807446
0.00845326171317664,0.223221891897336,0.258848654666091,0.442748608705469
0.391597174562755,0.245434286913328,0.42315588077139,0.899897000547226
0.381359710158652,0.271080017104426,0.104728192361746,0.480611906517835
0.367103308291326,0.249795671574576,0.761068216735888,0.679222266957853
0.711014311236689,0.364742744754292,0.761820510251243,0.791306565284643
0.0247630161634884,0.295375329120783,0.886191009943299,0.649592599254525
0.190130319238082,0.417008347863355,0.179637854684761,0.282278007978953
0.101518012235821,0.17211712425571,0.666987386401177,0.134188043227082
0.18593267779887,0.826134769240626,0.581218162050727,0.666105587113942
0.958652466198515,0.800986228439817,0.333412525589044,0.229333184919814
0.842370372078346,0.927840491150762,0.322695530456164,0.126186784762158
0.571447029936563,0.769421715291149,0.894229632925705,0.300912371275257
0.703222776704398,0.683669651547912,0.419058257339947,0.367042595412145
0.626303689769832,0.704176037951766,0.57660059255899,0.903039056317881
0.612634966243157,0.143043057729257,0.202269609235591,0.825228255415169
0.318043554524971,0.864998450213551,0.156012201759134,0.357536892217454
0.547595853393871,0.674377760260803,0.911879355418132,0.60270308802527
0.168107443776463,0.322579067535322,0.324046379928043,0.283560558770362
0.342366827700558,0.38462934719306,0.869929366677199,0.871434850026263
0.00585212510176053,0.330830906934938,0.103991616559209,0.155342319374757
0.258843230917509,0.343423421640872,0.249037142574413,0.779080663214085
0.289474223986972,0.24797654693559,0.856013462636333,0.423736257521584
0.1212291481375,0.510377399437306,0.161919798325537,0.7662488449867
0.854379489432715,0.188403253631578,0.444629125432316,0.244099396547898
0.835718631517758,0.899137564430927,0.780865865320829,0.886026888291789
0.152299785533098,0.72021906855836,0.0795848857900329,0.355046896318906
0.939910415413557,0.157907082405495,0.37739150411772,0.127750796149497
0.502093292759418,0.250990571914293,0.325881605139603,0.985318478604257
0.250352004629549,0.0885539311413322,0.312798101818375,0.622826664209047
0.404069789993573,0.0357721876423369,0.815039789446525,0.280387387152924
0.598984219102166,0.0295191642010394,0.200069847477463,0.150682360086322
0.131180239402353,0.760201932977876,0.067577592083453,0.482093708442546
0.390917547991649,0.804695444816988,0.627940090375083,0.190715818772369
0.919632549199709,0.391990800647534,0.880803886298558,0.461473974413853
0.0156303176836226,0.637465761015875,0.653973402243182,0.999441890175169
0.31299630169299,0.0669206238512966,0.879873682594866,0.481436563131647
0.342636505969966,0.70741327664672,0.442409463646417,0.230737649492505
0.326599800913495,0.892022888357182,0.619556214524444,0.419045256717676
0.738633524516284,0.0847451067134368,0.701543464025092,0.667003356916187
0.0326130141016148,0.0679762383512967,0.775219911028429,0.283821093728943
0.605104909620565,0.128780561164878,0.32837587834348,0.988929296965622
0.0155927681861687,0.185156343437037,0.955497311062279,0.0787000921024195
0.679908990680948,0.966773235103891,0.209265592286391,0.396207720995338
0.346664298736378,0.211164224666298,0.204868114182684,0.582355675175212
0.132683630597269,0.411855710986391,0.813906294570564,0.100608329257971
0.795999760075573,0.0916797358125835,0.528813299530462,0.271868853937353
0.612886493562248,0.799385386744378,0.389433392253733,0.156766181722999
0.298407732422646,0.292900253229385,0.909690877264572,0.994708468819208
0.657813856300909,0.342577163154771,0.564723619757638,0.054531267678229
0.777698935553755,0.230578626621976,0.37812167083221,0.600534712458355
0.276641504503957,0.263838056605178,0.511709154109831,0.557877360591731
0.117912058084535,0.23536337458927,0.374435845777245,0.131285912800238
0.553861522650798,0.690496850070124,0.747014280274551,0.211586050780139
0.768268796388192,0.756911049996898,0.720028972382901,0.723542435225708
0.327584199820738,0.168285096682368,0.578018853548282,0.188422618182583
0.167648100235671,0.262294495444167,0.603919504415591,0.142813498871973
0.376203595775063,0.998407459188185,0.029312880855487,0.964562662720851
0.688616629154618,0.00635279596174571,0.633323390419039,0.487339620586216
0.623667097344636,0.174600726473409,0.769498435423107,0.55818966863906
0.712676490089253,0.0989865619711428,0.897757070681114,0.974361147897468
0.992491336803495,0.0455236230286864,0.985553462565282,0.223469191978966
0.637283895763073,0.461142291870725,0.284803611934993,0.375454651097483
0.529071743011419,0.790615642691428,0.24318960337145,0.685952591293414
0.580262701072826,0.654301909777837,0.649954637273425,0.455382303048405
0.738199218893755,0.319006244094396,0.0788411054874038,0.277133207282073
0.516700827228089,0.906360873482737,0.34889197107709,0.344052885856803
0.555726568208608,0.74821027313444,0.0390359460994469,0.322234864175626
0.199389988630472,0.669303845274597,0.53602705863816,0.433195158622843
0.108251666462664,0.266473783121792,0.438458874479933,0.204488781562134
0.402276931832924,0.0658792710161759,0.849682105124497,0.865135541313502
0.309768398285857,0.677709549715838,0.12432479444723,0.955243081326839
0.629460809764908,0.609689875642707,0.305804678975535,0.13712499277376
0.617622908886456,0.337115654212268,0.923925215860478,0.207566291517126
0.376615115998734,0.374426989551865,0.621720648070526,0.978689774094497
0.515429130739909,0.403771210941711,0.363457715691899,0.443775571163508
0.18794608798405,0.398163323193833,0.154970459950477,0.169201655924079
0.945541968379322,0.897411095994821,0.498418275812815,0.710601905673663
0.0895893262005366,0.87045265330159,0.115988636347933,0.748175641824275
0.783400926855245,0.120249258936899,0.177393642340006,0.504770887751605
0.0105933177952202,0.665296454990703,0.834041035278628,0.517247425441993
0.753555988733349,0.0813054625128302,0.0238586500208148,0.141210167065609
0.238337818628369,0.32044476998111,0.424604562339306,0.807364096196569
0.815348766983626,0.98219279010494,0.172450894645614,0.135230644384705
0.663148022411197,0.516236855898402,0.104162881989758,0.530087552714692
0.333971207863246,0.334310680182537,0.931799549296435,0.108217645991982
0.127147709681265,0.0925279716102362,0.977909660491234,0.0760380288935117
0.259203070163909,0.051249522103898,0.453302256838247,0.278382296453698
0.108893893832864,0.430470183292111,0.148248295475024,0.201639432542554
0.0631790932677674,0.335608522751062,0.423164267717727,0.308878714723521
0.123304225366187,0.77486098904097,0.259963043680514,0.0581825208660381
0.844581145793545,0.51567072798586,0.133401314810168,0.109609795711551
0.25042242641907,0.29171627761436,0.816948553305287,0.32959778248668
0.843025743046087,0.0709832947186488,0.165009892257003,0.70622296302455
0.743400099395575,0.573684494409993,0.456526337535215,0.931493016219073
0.670120053421572,0.605526785788463,0.834063675147238,0.701266467090226
0.366494510135073,0.54733772055374,0.55106253627431,0.797836028145306
0.491453238730492,0.0615018325779397,0.850334194714841,0.0421810058925746
0.409686896714362,0.312417601584756,0.342003124761424,0.239870548805456
0.686600675456561,0.704835246413932,0.482927012223623,0.406707587434961
0.756590492353807,0.307177226301206,0.0430960871839096,0.0256088017311388
0.33834445852672,0.245705853997066,0.216677630473855,0.215165478923081
0.707920963832108,0.0146913678325691,0.438213113018223,0.370412783826028
0.493567912587419,0.955422393517639,0.825732527109136,0.0451334867354019
0.774990830823249,0.823678442325986,0.415057183698885,0.498083990784303
0.849088624674963,0.389746546996732,0.26441392259739,0.811920642635907
0.0375725818142368,0.217732433433036,0.0300657371074491,0.915483221980083
0.0747215753260364,0.839038617898821,0.182372237029674,0.351965248994447
0.0944169214809293,0.0694938629924436,0.367023048681527,0.982943407012514
0.220224133343525,0.709339563994784,0.375958853004231,0.718285859091648
0.24102817026001,0.170056555170964,0.378373128439629,0.0660462838177378
0.0910347266227429,0.725048261870411,0.538937795890083,0.26657262985745
0.72710923122249,0.541434388290164,0.263536261090836,0.597598640236127
0.146121025743681,0.296938267303931,0.308057056890118,0.034574819398779
0.97501809515157,0.596766585578234,0.925375473431254,0.763928372463305
0.896732382045505,0.497400955307495,0.0369899352082034,0.638584054825042
0.200812943039292,0.861982960641894,0.97655892308842,0.0977601962694196
0.765014903639543,0.873257580360165,0.296735234196621,0.0544398787488751
0.471012546174317,0.638465854727311,0.893451966170295,0.402734788686669
0.440960095333206,0.558790345234985,0.6131979749799,0.353134814848328
0.91240527727817,0.409878213021302,0.725443195136794,0.68821798947406
0.209026381232821,0.979967549843132,0.946455729907596,0.864969188283643
0.860372356617636,0.351811422863226,0.169249127978844,0.514274128463353
0.322635359756917,0.181635788073882,0.406847353506561,0.804132762092443
0.599535491885806,0.901163087068157,0.0883715586528976,0.985528893883454
0.826776516864819,0.829338629955163,0.86288272729936,0.199466375212597
0.900986966307747,0.959874277496591,0.201001965599199,0.868778874360206
0.529250817707505,0.972885302565766,0.805647621296625,0.426007972252359
0.0489713105842604,0.385678788689939,0.410414704309407,0.811555973554565
0.996433499826467,0.974210574410037,0.791741136389398,0.850435004018066
0.427030931781939,0.991701101708582,0.121205400529276,0.502673416886264
0.181249754146717,0.683189611988998,0.877714146347582,0.276627311317714
0.917252009291946,0.0701840794995361,0.708057685592438,0.623477365551592
0.518771161531538,0.65957299196398,0.720088882241257,0.0104192098491102
0.947906813062625,0.269788700224475,0.617183526651614,0.847331232858254
0.194739701721255,0.850316803459589,0.872868088487548,0.593872135894958
0.982076836894515,0.0664108170648696,0.841597169448359,0.429817834764428
0.129869589535412,0.0442980963838112,0.322742538453551,0.139702241806606
0.23523526484372,0.214233258736007,0.289790549714639,0.851566709027938
0.383589746294574,0.578873233544252,0.00268262324814411,0.212302859446136
0.0211326519352763,0.38839633933888,0.269281809362036,0.61114858236911
0.36579843068313,0.807629705996155,0.1949913859225,0.805248586943519
0.852736899406126,0.502561308885184,0.985420067634267,0.412063620696128
0.417431504709825,0.726611620910601,0.125341964766867,0.449996450218209
0.011872015670009,0.694373216187902,0.00383803776093867,0.697554101318908
0.09044679152259,0.322975814864268,0.94181463072853,0.819238085987391
0.450150419902128,0.367789308744116,0.460954797057895,0.569692100749522
0.861401864728184,0.555253291246468,0.736161607612988,0.618642671551266
0.817672974609846,0.3842087450011,0.049451626861352,0.419599289953701
0.325137470026459,0.935525253847278,0.370759625451312,0.690543581051002
0.38576629439687,0.67090076211621,0.554411779103009,0.35542972510599
0.460537636893951,0.205507862817951,0.524099854397998,0.239750447319358
0.0417817407955938,0.848401058309463,0.695860700075076,0.727698073105018
0.425287881036996,0.310606213974088,0.568259799250702,0.890665185154791
0.136375157841217,0.14098073077544,0.547500353608408,0.951425812825069
0.748436423393079,0.318388027803594,0.781614382289243,0.0665012721154542
0.0552477759988154,0.223215070380346,0.061675436363826,0.940761577982891
0.0247384579664622,0.41316220308484,0.100409716776284,0.486388689372386
0.66818460331198,0.470657165415932,0.219704539526958,0.844979423329285
0.870373344543191,0.51593162463588,0.491507963678889,0.243117776379269
0.971565166803258,0.976279005640611,0.364718459589584,0.96890402044486
0.903856267622814,0.479309564079071,0.163896426992491,0.610837800890116
0.132463973225708,0.692625053009821,0.364285964373309,0.947561927411668
0.276933392583614,0.97734058907952,0.465622723657323,0.979258296196408
0.558766286002592,0.834658312992036,0.490091554258572,0.668880232126787
0.994961455339794,0.971232145300391,0.81424691106523,0.81657454198556
0.362269125925219,0.672333157724783,0.577500061055066,0.320183752054584
0.221301722362904,0.438990445229888,0.555447276281543,0.0775824327628266
0.450503423754404,0.212981766767435,0.540711677697197,0.803373337623052
0.361888512815736,0.541795717698104,0.362595024159518,0.827191154658541
0.311399968190837,0.792963530155486,0.481974433222212,0.0287528189061079
0.462876896139925,0.10322684009071,0.765401547157122,0.922294807511848
0.696861837480509,0.34858858569215,0.210298152006499,0.310786369951431
0.270719656306797,0.684156368167389,0.875931688998754,0.362164227966207
0.562806665599464,0.0714969558147253,0.971187021251938,0.906924995686704
0.578932320569017,0.443764263171387,0.477344117891378,0.480873653640335
0.911821329798179,0.0431407266279089,0.426422279423206,0.412241762694781
0.99394204981707,0.0116844879203218,0.383046147724986,0.194790084875298
0.607860719119839,0.00104560005262739,0.254256423214606,0.311099805007497
0.933515780135001,0.589671049431542,0.524841394242317,0.39941681734532
0.9835046224783,0.486821485590039,0.20638224233775,0.414792255827348
0.254694955382657,0.746097720917102,0.120771402593911,0.300951368044225
0.445601378744573,0.990738130037557,0.573002691620765,0.624596800833551
0.693736478481795,0.272767821266775,0.217379576930729,0.208376783090508
0.227568882205435,0.180137347296388,0.526400927838841,0.656447118348114
0.147196469038339,0.190847337357907,0.246930152882453,0.246963506190972
0.403606354043501,0.224102208688124,0.908130036963485,0.0185340012935933
0.979172249730673,0.158137969355117,0.206211933313402,0.155720108605395
0.278278369873324,0.339433261884816,0.547736375026194,0.894087826005682
0.0194633857540741,0.787513487283272,0.268094499177867,0.404839924582863
0.404616531133897,0.141179220876577,0.325556125755682,0.834362752577405
0.1552115791228,0.655519620154352,0.399596998906155,0.71688436969808
0.269431969901058,0.629923537212012,0.272471867115879,0.858897613867495
0.284808884962275,0.796450215377792,0.132875415625448,0.701302246543532
0.771101825839113,0.231018940591002,0.368774265043165,0.569660141437914
0.887577694810834,0.726479651755242,0.687052886875927,0.126833301783859
0.714846859078102,0.144860052714933,0.958604129777826,0.0931581390306964
0.263184132883859,0.576928772600786,0.309088148496288,0.796276294996063
0.270640768305459,0.409619639689447,0.109650003749156,0.400326494060349
0.878987423505907,0.832880599467432,0.983721269342156,0.373746978833236
0.998031330081018,0.319615620974447,0.55111095809288,0.114731982323847
0.694684428681027,0.183256123020435,0.498097324250776,0.966403274556204
0.151042316037711,0.0634064866369173,0.870657234017346,0.667779391784916
0.322222964722065,0.686073273979968,0.178423147288572,0.818269795553824
0.706378639282442,0.0532357519014103,0.448842698427992,0.987737780663167
0.416373072249197,0.106128920092739,0.0793758525459408,0.281612685979695
0.239239500729263,0.562257537142983,0.85272082989549,0.473865315343157
0.964368246864192,0.672094320094568,0.363975358492216,0.938897992217127
0.520699120083561,0.779293346955668,0.607464667804223,0.102780936387654
0.375905978205122,0.225468533078471,0.412560066210496,0.775749878533707
0.508095084945116,0.153224528157138,0.00686124570910828,0.850257744586956
0.928977639549439,0.401783130667591,0.493599892395036,0.404792377021926
0.357175655628634,0.0981295456003775,0.0555438628971958,0.0171863540579015
0.609645408726215,0.941253127573541,0.543253033956905,0.584334144445999
0.306547862385885,0.939613154726422,0.421762510342358,0.575268717439697
0.0386179988846266,0.118543548912581,0.866659719996388,0.400404243313549
0.286960837305805,0.907893298422126,0.876884434269365,0.61489198299212
0.154749970800054,0.104799273534192,0.421830423273574,0.67890832123096
0.451425279725793,0.0399914647247197,0.957523261784934,0.175225339740538
0.124974593212342,0.105599168381345,0.160099467643079,0.531093954043949
0.403452794454696,0.605320523235706,0.721377516557066,0.529431159009842
0.248351725227117,0.869240226504053,0.862908176336148,0.0888898847720029
0.537071522164142,0.331512076998539,0.363651565190514,0.209157078973841
0.0647899746835437,0.192330087621306,0.0897915179830554,0.885617736511126
0.572865117134173,0.703474346696768,0.198772184521123,0.183643034996189
0.969400139736894,0.50497816284685,0.47175689213248,0.663105976884668
0.52103403338765,0.379569793480707,0.215240759788055,0.581682823934827
0.315647367708348,0.970474188608745,0.829389407333612,0.896551273204862
0.950301316487305,0.628727841911287,0.457511492919051,0.35650818110614
0.115287679167751,0.37427164544519,0.183669027829709,0.404091584805815
0.596462667472373,0.2401487287659,0.210295826849165,0.0895891540114494
0.0235875555249124,0.989181907713133,0.973740765736965,0.387637398531398
0.667788632165886,0.950954984224949,0.277660767069739,0.448020995919113
0.3665559056604,0.495635529423083,0.473090853701166,0.384216915493567
0.055929151123484,0.310642566974139,0.671549896764518,0.888153448293854
0.0200808160605367,0.59035571448482,0.556018026467817,0.780071847345171
0.541561385846465,0.0244814399673223,0.25842787898193,0.178828729337244
0.982566046936944,0.515800682774418,0.972173466991469,0.297451491816294
0.70006354656878,0.601901457116184,0.271606977556267,0.951739730486465
0.228211638153242,0.179557241750622,0.110702304540633,0.746986410706659
0.515053714616106,0.661681463277457,0.831450891114046,0.133441456519891
0.15616285304523,0.412124838663537,0.623371290918106,0.295092717330361
0.494396372057745,0.476403865458131,0.366147530840338,0.653432662391533
0.239273834018167,0.955884399780287,0.743529086940682,0.76426819354954
0.946093318699724,0.969583515672276,0.169454017592099,0.926052173465375
0.130549637307278,0.0638163010073697,0.789764620627945,0.993891978332188
0.559145006376464,0.476079859023241,0.978695533981458,0.640461383909224
0.0169725534683817,0.471803491011887,0.521734674474854,0.680020098596523
0.035821876305173,0.169698882237653,0.54851075230116,0.820280522652959
0.280689527663925,0.385127548378852,0.878173770715499,0.615730120885813
0.882245070760527,0.816966396555336,0.00241479154756653,0.650139069993587
0.911030650126533,0.217199964224672,0.0283677163455685,0.782230789057826
0.36822919613975,0.523866940516075,0.453531120087121,0.385676101579866
0.837269449888003,0.298702638691808,0.141258163450895,0.541029730132432
0.966526091603478,0.96492324100927,0.0984231905526934,0.274591908129218
0.831928253842316,0.860847610166396,0.697851693026059,0.630658741936843
0.88747972069994,0.523626136073182,0.850968551811191,0.473369673248876
0.929423636950376,0.345470702101948,0.427999728702854,0.556902115139102
0.392611328246186,0.0799946796478427,0.485470561834944,0.223347838450303
0.640605727245936,0.803967452550975,0.525392733257822,0.008556505146176
0.216433150532944,0.882503932290988,0.090893504885087,0.666690029758972
0.943342959631308,0.835570618599571,0.400932364104436,0.584478540241359
0.575037131997095,0.898153260566692,0.893158800528335,0.702840153719136
0.528120329672626,0.17966874552641,0.109660689697486,0.649424433867451
0.81894727816127,0.531024868994259,0.547251543484051,0.174498782894006
0.740997838851217,0.328071783934902,0.383802740107695,0.486137418415688
0.220746989646363,0.517605394408408,0.310366918213284,0.19153398976434
0.267249774772845,0.533565673618425,0.780889263798629,0.746757090477778
0.108879380614366,0.740475002476054,0.10120953793485,0.0280437937894875
0.968427040766044,0.317546723985267,0.802917124414796,0.207789828094007
0.310348011903413,0.892075489516539,0.959943611533695,0.78963752099174
0.045956656711581,0.797792998594864,0.319451104695401,0.203411642338944
0.43647076375442,0.544030308143838,0.221133834988628,0.915593258295256
0.899706481101125,0.805584249508814,0.322631319818146,0.126778429943686
0.76105144637862,0.849528587106466,0.954300270538282,0.666082937015146
0.896270090298383,0.403892897526099,0.291080648621227,0.770649429890694
0.644861677384875,0.602905098470325,0.721264048980084,0.0359688929110327
0.0943764368341888,0.837598310408478,0.49805100911083,0.0117940192493055
0.372350595226932,0.42102856283209,0.856669346368035,0.376000813382297
0.79237974136775,0.41818618726442,0.694679321478519,0.533854869877211
0.210470617379119,0.364526338313849,0.918478714151212,0.62551381535705
0.178148297740575,0.297920417941319,0.819231602592867,0.711334227922719
0.250351394637636,0.714555954961404,0.743177140373971,0.566105355138872
0.630967612088579,0.156160980941379,0.882739921701496,0.413855930974692
0.10911431950922,0.0671962351150746,0.888136501789549,0.131594392718785
0.212075709082603,0.38427021671919,0.926014768806412,0.0238096987729511
0.126770166413894,0.910958404046259,0.496395591068938,0.615037770305818
0.414884775915362,0.306453259586305,0.524333705511752,0.458243173122081
0.83789281228753,0.253465008963406,0.963113650578819,0.00888835893325222
0.152536590185283,0.0945063226902318,0.64032170451179,0.135731737919378
0.234462789486143,0.74206319902638,0.38972214107046,0.556602303125428
0.526834225511629,0.178758944826529,0.779641265823053,0.852276834456631
0.027043874294099,0.318585953032679,0.0683881230768054,0.309325508808117
0.959486317268561,0.698663944020415,0.321369702168022,0.863443057524092
0.191172309909303,0.179631470515161,0.885959537464411,0.518830574115114
0.204267802592957,0.918695367478726,0.854805480965025,0.812553950360915
0.51527182497327,0.0145812279343121,0.0258973578735954,0.480724120012427
0.540511648818975,0.392500415656087,0.180798129252134,0.396760052380882
0.225153540717315,0.778449321305264,0.677401979534244,0.668064591664927
0.0624948553043714,0.228173944375731,0.332889254471581,0.271175527408271
0.436550498443982,0.445218766985054,0.618865026928164,0.470856541419488
0.401825598589341,0.257019070836904,0.73690292514829,0.81202434871292
0.289810738921373,0.200865555971138,0.152754771102551,0.296944949007857
0.789524052501069,0.291220419092735,0.838680717896698,0.613468029264496
0.758574491600891,0.846806213552322,0.641566908205138,0.628616238108888
0.208249560721452,0.169547222434647,0.648267330949334,0.136052737643626
0.0718965641057272,0.736086419650124,0.982950125751338,0.228016322692698
0.337021590360188,0.937842283212202,0.188725124213295,0.867539294749955
0.340176298787082,0.983664040808811,0.38247822080371,0.787301419126063
0.145160132627104,0.108583274909635,0.0747009252111011,0.366101774843067
0.377243196392387,0.490757985076809,0.709998413161492,0.861161733780827
0.292883538927971,0.682969809576658,0.126318518686991,0.764523882763742
0.524812982114362,0.39283141117123,0.0922816062192511,0.688078461052745
0.42045392601213,0.0277686474577813,0.223270171399039,0.367241606260855
0.794796745465809,0.870849271957269,0.482423591227938,0.959778555157202
0.941575465768523,0.689163013506096,0.769151379560455,0.818315629921915
0.347084212087466,0.506581929265023,0.994508516253499,0.162706658588691
0.111243131087144,0.594324420839337,0.466234869782244,0.782731789374633
0.279783841018897,0.99319054044447,0.527634796238968,0.939051686287829
0.857484378850155,0.37490373359611,0.37637775172577,0.86151072867264
0.855656747902658,0.410552612968438,0.822437917547226,0.426604766779645
0.72103696442827,0.474825026440362,0.318939784991631,0.153537309780167
0.467361164840822,0.23088835350396,0.873837815881949,0.00619593981906925
0.666456754109459,0.379737949833554,0.97115212636785,0.0560981978604939
0.818225631250899,0.618184580933419,0.997549487210095,0.650450593473186
0.831643311374394,0.484920017065827,0.0599635727959472,0.046450291357867
0.126641957025373,0.51400107026434,0.981715782743401,0.993248981378435
0.147516375440111,0.22587079129732,0.978639516794262,0.0144084854977872
0.888401789060105,0.158128276739938,0.105678178418194,0.395826690460571
0.431068112103483,0.721855392637875,0.812656464182188,0.732895290806819
0.360788310809714,0.846927466698388,0.568305699782098,0.734564887659351
0.433417405193208,0.156221016130477,0.30713724270527,0.908827503389591
0.180553982899075,0.356504716156286,0.603391516877666,0.889918442666675
0.553328180566912,0.743336968362938,0.171684907177126,0.561976174350251
0.798963552943794,0.4195023847818,0.309916056538102,0.388455008663478
0.918513887481773,0.654867060382641,0.17181637641942,0.412610604837398
0.150179658230306,0.390049172781398,0.115184123992983,0.477506483883592
0.0800099664754336,0.0986928121382201,0.00694443205452373,0.521821976770977
0.886282795387923,0.999903074553006,0.127091337738704,0.676764404225688
0.378476250607115,0.793238603239351,0.634872965942397,0.464325593535988
0.104522052945237,0.476052431929728,0.480789951496674,0.745191478241126
0.938300493508812,0.128459134794047,0.10214810349002,0.634362637630111
0.594578424704591,0.524009744158667,0.678492781752843,0.905447258206027
0.0948165554255233,0.285155797309691,0.0118662766750665,0.112108163978143
0.982467214789599,0.110166008096529,0.545879698088869,0.292232190860255
0.779518590434563,0.659883156446608,0.825541176597606,0.539266037694648
0.0922995503382544,0.800902789345233,0.836410079293724,0.707513120544042
0.543753601145927,0.286644909751101,0.987435090481195,0.376752205301064
0.967980034553429,0.324214000310363,0.0235375894557766,0.294372502051192
0.515749537133906,0.45329686727178,0.337847559045767,0.40323334416073
0.0955081840532189,0.776393999595714,0.473965869441288,0.279047455262678
0.608974471723597,0.668245609224838,0.218273348371585,0.472166632872632
0.435385636717303,0.297705138574636,0.326600692469011,0.114990933301785
0.990929227071344,0.731013622382443,0.426746830304974,0.618899023484064
0.513586169421719,0.927317729388053,0.45506445090736,0.180084362691184
0.581481219880612,0.981287233749874,0.302895558458955,0.237833609693818
0.990167199115557,0.963324105595404,0.0221690483405608,0.708896722533489
0.182567625340201,0.383592781822252,0.208790613360871,0.428827732061232
0.657438097363153,0.606495772995023,0.359410811256229,0.00716857995059508
0.147709068732457,0.120341656610257,0.370970771853853,0.473397453830413
0.623286125851592,0.111380454290798,0.212150228882985,0.622617966587956
0.629901343383749,0.911020548650798,0.0260282081451897,0.26936820128063
